eshelva01,Vaughn,Eshelman,Vaughn Eshelman,1995-05-02,1997-07-11,P,Boston Red Sox:BOS,1969
esmonji01,Jimmy,Esmond,Jimmy Esmond,1911-04-20,1915-10-03,2B-3B-SS,Cincinnati Reds:CIN-Indianapolis Hoosiers:IND-Newark Pepper:NEW,1889
esperdu01,Duke,Esper,Duke Esper,1890-04-18,1898-07-12,P-OF,Philadelphia Athletics:PHA-Pittsburgh Pirates:PIT-Philadelphia Phillies:PHI-Washington Nationals:WSN-Baltimore Orioles:BLN-St. Louis Cardinals:STL,1867
espinal01,Alvaro,Espinoza,Alvaro Espinoza,1984-09-14,1997-07-12,SS-2B-3B-P-1B,Minnesota Twins:MIN-New York Yankees:NYY-Cleveland Indians:CLE-New York Mets:NYM-Seattle Mariners:SEA,1962
espinda01,Danny,Espinosa,Danny Espinosa,2010-09-01,2016-10-02,2B-SS-1B-3B-OF,Washington Nationals:WSN,1987
espinge01,Geno,Espineli,Geno Espineli,2008-07-20,2008-09-24,P,San Francisco Giants:SFG,1982
espinju01,Juan,Espino,Juan Espino,1982-06-25,1986-10-05,C,New York Yankees:NYY,1956
espinni01,Nino,Espinosa,Nino Espinosa,1974-09-13,1981-09-23,P,New York Mets:NYM-Philadelphia Phillies:PHI-Toronto Blue Jays:TOR,1953
esposbr01,Brian,Esposito,Brian Esposito,2007-06-02,2010-09-30,C,St. Louis Cardinals:STL-Houston Astros:HOU,1979
esposmi01,Mike,Esposito,Mike Esposito,2005-09-21,2005-10-01,P,Colorado Rockies:COL,1981
espossa01,Sammy,Esposito,Sammy Esposito,1952-09-28,1963-08-23,SS-3B-2B-OF,Chicago White Sox:CHW-Kansas City Athletics:KCA,1931
espyce01,Cecil,Espy,Cecil Espy,1983-09-02,1993-06-13,OF-1B-2B-C-SS,Los Angeles Dodgers:LAD-Texas Rangers:TEX-Pittsburgh Pirates:PIT-Cincinnati Reds:CIN,1963
essegch01,Chuck,Essegian,Chuck Essegian,1958-04-15,1963-09-28,OF,Philadelphia Phillies:PHI-St. Louis Cardinals:STL-Los Angeles Dodgers:LAD-Kansas City Athletics:KCA-Cleveland Indians:CLE,1931
esserma01,Mark,Esser,Mark Esser,1979-04-22,1979-04-29,P,Chicago White Sox:CHW,1956
essiaji01,Jim,Essian,Jim Essian,1973-09-15,1984-09-30,C-1B-3B-2B-OF,Philadelphia Phillies:PHI-Chicago White Sox:CHW-Oakland Athletics:OAK-Seattle Mariners:SEA-Cleveland Indians:CLE,1951
essicbi01,Bill,Essick,Bill Essick,1906-09-12,1907-05-28,P,Cincinnati Reds:CIN,1880
estalbo01,Bobby,Estalella,Bobby Estalella,1935-09-07,1949-09-16,3B-OF-1B,Washington Senators:WSH-St. Louis Browns:SLB-Philadelphia Athletics:PHA,1911
estalbo02,Bobby,Estalella,Bobby Estalella,1996-09-17,2004-06-06,C,Philadelphia Phillies:PHI-San Francisco Giants:SFG-New York Yankees:NYY-Colorado Rockies:COL-Arizona Diamondbacks:ARI-Toronto Blue Jays:TOR,1974
esteldi01,Dick,Estelle,Dick Estelle,1964-09-04,1965-10-03,P,San Francisco Giants:SFG,1942
esterdu01,Dude,Esterbrook,Dude Esterbrook,1880-05-01,1891-07-22,1B-2B-C-OF-SS-3B,Buffalo Bisons:BUF-Cleveland Blues:CLV-New York Metropolitans:NYP-New York Giants:NYG-Indianapolis Hoosiers:IND-Louisville Colonels:LOU-Brooklyn Dodgers:BRO,1857
estessh01,Shawn,Estes,Shawn Estes,1995-09-16,2008-09-24,P,San Francisco Giants:SFG-New York Mets:NYM-Cincinnati Reds:CIN-Chicago Cubs:CHC-Colorado Rockies:COL-Arizona Diamondbacks:ARI-San Diego Padres:SDP,1973
estevca01,Carlos,Estevez,Carlos Estevez,2016-04-23,2016-10-02,P,Colorado Rockies:COL,1992
estocge01,George,Estock,George Estock,1951-04-21,1951-09-26,P,Boston Braves:BSN,1924
estrach01,Chuck,Estrada,Chuck Estrada,1960-04-21,1967-06-11,P,Baltimore Orioles:BAL-Chicago Cubs:CHC-New York Mets:NYM,1938
estrafr01,Frank,Estrada,Frank Estrada,1971-09-14,1971-09-14,C,New York Mets:NYM,1948
estraho01,Horacio,Estrada,Horacio Estrada,1999-05-04,2001-07-21,P,Milwaukee Brewers:MIL-Colorado Rockies:COL,1975
estrajo01,Johnny,Estrada,Johnny Estrada,2001-05-15,2008-07-24,C,Philadelphia Phillies:PHI-Atlanta Braves:ATL-Arizona Diamondbacks:ARI-Milwaukee Brewers:MIL-Washington Nationals:WSN,1976
estrama01,Marco,Estrada,Marco Estrada,2008-08-20,2016-09-30,P,Washington Nationals:WSN-Milwaukee Brewers:MIL-Toronto Blue Jays:TOR,1983
estraos01,Oscar,Estrada,Oscar Estrada,1929-04-21,1929-04-21,P,St. Louis Browns:SLB,1904
estrele01,Leo,Estrella,Leo Estrella,2000-07-18,2004-04-07,P,Toronto Blue Jays:TOR-Milwaukee Brewers:MIL-San Francisco Giants:SFG,1975
etchean01,Andy,Etchebarren,Andy Etchebarren,1962-09-26,1978-04-20,C,Baltimore Orioles:BAL-California Angels:CAL-Milwaukee Brewers:MIL,1943
etchibu01,Buck,Etchison,Buck Etchison,1943-09-22,1944-10-01,1B,Boston Braves:BSN,1915
etherbo01,Bobby,Etheridge,Bobby Etheridge,1967-07-16,1969-10-02,3B-SS,San Francisco Giants:SFG,1942
etherse01,Seth,Etherton,Seth Etherton,2000-05-26,2006-06-03,P,Anaheim Angels:ANA-Cincinnati Reds:CIN-Oakland Athletics:OAK-Kansas City Royals:KCR,1976
ethiean01,Andre,Ethier,Andre Ethier,2006-05-02,2016-10-02,OF-1B,Los Angeles Dodgers:LAD,1982
ettenni01,Nick,Etten,Nick Etten,1938-09-08,1947-05-09,1B,Philadelphia Athletics:PHA-Philadelphia Phillies:PHI-New York Yankees:NYY,1913
ettlema01,Mark,Ettles,Mark Ettles,1993-06-05,1993-07-09,P,San Diego Padres:SDP,1966
eubanjo01,John,Eubank,John Eubank,1905-09-19,1907-08-02,1B-P-2B-OF,Detroit Tigers:DET,1872
eubanue01,Uel,Eubanks,Uel Eubanks,1922-07-20,1922-08-25,P,Chicago Cubs:CHC,1903
eufemfr01,Frank,Eufemia,Frank Eufemia,1985-05-21,1985-10-01,P,Minnesota Twins:MIN,1959
eunicfr01,Ferd,Eunick,Ferd Eunick,1917-08-29,1917-08-29,3B,Cleveland Indians:CLE,1892
eusebto01,Tony,Eusebio,Tony Eusebio,1991-08-08,2001-10-07,C,Houston Astros:HOU,1967
eustafr01,Frank,Eustace,Frank Eustace,1896-04-16,1896-06-21,2B-SS,Louisville Colonels:LOU,1873
evans01,,Evans, Evans,1875-06-01,1875-06-01,OF,New Haven Elm Citys:NHV,
evansal01,Al,Evans,Al Evans,1939-09-13,1951-08-05,C,Washington Senators:WSH-Boston Red Sox:BOS,1916
evansar01,Art,Evans,Art Evans,1932-06-20,1932-07-13,P,Chicago White Sox:CHW,1911
evansba01,Barry,Evans,Barry Evans,1978-09-04,1982-10-03,3B-2B-SS-1B,San Diego Padres:SDP-New York Yankees:NYY,1955
evansba02,Bart,Evans,Bart Evans,1998-06-16,1998-08-27,P,Kansas City Royals:KCR,1970
evansbi01,Bill,Evans,Bill Evans,1916-08-13,1919-06-01,P,Pittsburgh Pirates:PIT,1893
evansbi02,Bill,Evans,Bill Evans,1949-04-21,1951-06-21,P,Chicago White Sox:CHW-Boston Red Sox:BOS,1919
evansch01,Chick,Evans,Chick Evans,1909-09-19,1910-08-27,P,Boston Braves:BSN,1889
evansda01,Darrell,Evans,Darrell Evans,1969-04-20,1989-10-01,3B-OF-1B-SS,Atlanta Braves:ATL-San Francisco Giants:SFG-Detroit Tigers:DET,1947
evansdw01,Dwight,Evans,Dwight Evans,1972-09-16,1991-10-06,OF-1B,Boston Red Sox:BOS-Baltimore Orioles:BAL,1951
evansja01,Jake,Evans,Jake Evans,1879-05-01,1885-05-19,OF-P-2B-3B-SS,Troy Trojans:TRO-Worcester Ruby Legs:WOR-Cleveland Blues:CLV-Baltimore Orioles:BAL,1856
evansjo01,Joe,Evans,Joe Evans,1915-07-03,1925-10-01,2B-3B-SS-OF-1B,Cleveland Indians:CLE-Washington Senators:WSH-St. Louis Browns:SLB,1895
evansni01,Nick,Evans,Nick Evans,2008-05-24,2014-07-27,1B-OF-3B,New York Mets:NYM-Arizona Diamondbacks:ARI,1986
evansre01,Red,Evans,Red Evans,1936-04-24,1939-08-27,P,Chicago White Sox:CHW-Brooklyn Dodgers:BRO,1906
evansro01,Roy,Evans,Roy Evans,1897-05-15,1903-08-04,P,St. Louis Cardinals:STL-Louisville Colonels:LOU-Washington Nationals:WSN-New York Giants:NYG-Brooklyn Dodgers:BRO-St. Louis Browns:SLB,1874
evansst01,Steve,Evans,Steve Evans,1908-04-16,1915-10-03,OF-1B,New York Giants:NYG-St. Louis Cardinals:STL-Brooklyn Tip-Tops:BTT-Baltimore Terrapins:BAL,1885
evanste01,Terry,Evans,Terry Evans,2007-06-17,2010-04-09,OF,Los Angeles Angels of Anaheim:LAA,1982
evansto01,Tom,Evans,Tom Evans,1997-09-02,2000-05-10,3B-1B,Toronto Blue Jays:TOR-Texas Rangers:TEX,1974
evelada01,Dana,Eveland,Dana Eveland,2005-07-16,2016-09-27,P,Milwaukee Brewers:MIL-Arizona Diamondbacks:ARI-Oakland Athletics:OAK-Toronto Blue Jays:TOR-Pittsburgh Pirates:PIT-Los Angeles Dodgers:LAD-Baltimore Orioles:BAL-New York Mets:NYM-Atlanta Braves:ATL-Tampa Bay Rays:TBR,1983
everead01,Adam,Everett,Adam Everett,2001-08-30,2011-06-26,SS-2B-3B,Houston Astros:HOU-Minnesota Twins:MIN-Detroit Tigers:DET-Cleveland Indians:CLE,1977
evereca01,Carl,Everett,Carl Everett,1993-07-01,2006-07-25,OF,Florida Marlins:FLA-New York Mets:NYM-Houston Astros:HOU-Boston Red Sox:BOS-Texas Rangers:TEX-Chicago White Sox:CHW-Montreal Expos:MON-Seattle Mariners:SEA,1971
everibi01,Bill,Everitt,Bill Everitt,1895-04-18,1901-06-24,2B-3B-OF-1B,Chicago Cubs:CHC-Washington Senators:WSH,1868
everile01,Leon,Everitt,Leon Everitt,1969-04-21,1969-05-13,P,San Diego Padres:SDP,1947
everito01,Tommy,Everidge,Tommy Everidge,2009-07-28,2009-08-26,1B,Oakland Athletics:OAK,1983
eversbr01,Bryan,Eversgerd,Bryan Eversgerd,1994-04-30,1998-09-26,P,St. Louis Cardinals:STL-Montreal Expos:MON-Texas Rangers:TEX,1969
eversho01,Hoot,Evers,Hoot Evers,1941-09-16,1956-09-30,OF,Detroit Tigers:DET-Boston Red Sox:BOS-New York Giants:NYG-Baltimore Orioles:BAL-Cleveland Indians:CLE,1921
eversjo01,Johnny,Evers,Johnny Evers,1902-09-01,1929-10-06,2B-SS-3B-OF,Chicago Cubs:CHC-Boston Braves:BSN-Philadelphia Phillies:PHI-Chicago White Sox:CHW,1881
eversto01,Tom,Evers,Tom Evers,1882-05-25,1884-10-16,2B,Baltimore Orioles:BAL-Washington Nationals:WHS,1852
ewellge01,George,Ewell,George Ewell,1871-06-26,1871-06-26,OF,Cleveland Forest Citys:CLE,1850
ewingbo01,Bob,Ewing,Bob Ewing,1902-04-19,1912-05-13,OF-P,Cincinnati Reds:CIN-Philadelphia Phillies:PHI-St. Louis Cardinals:STL,1873
ewingbu01,Buck,Ewing,Buck Ewing,1880-09-09,1897-05-27,C-OF-3B-SS-1B-2B-P,Troy Trojans:TRO-New York Giants:NYG-New York Giants:NYI-Cleveland Spiders:CLV-Cincinnati Reds:CIN,1859
ewingjo01,John,Ewing,John Ewing,1883-06-18,1891-10-01,OF-P-1B,St. Louis Browns:STL-Cincinnati Outlaw Reds:COR-Washington Nationals:WHS-Louisville Colonels:LOU-New York Giants:NYI-New York Giants:NYG,1863
ewingre01,Reuben,Ewing,Reuben Ewing,1921-06-21,1921-06-27,SS,St. Louis Cardinals:STL,1899
ewingsa01,Sam,Ewing,Sam Ewing,1973-09-11,1978-10-01,1B-OF,Chicago White Sox:CHW-Toronto Blue Jays:TOR,1949
ewoldar01,Art,Ewoldt,Art Ewoldt,1919-09-17,1919-09-27,3B,Philadelphia Athletics:PHA,1894
exposlu01,Luis,Exposito,Luis Exposito,2012-05-04,2012-09-09,C,Baltimore Orioles:BAL,1987
eyresc01,Scott,Eyre,Scott Eyre,1997-08-01,2009-10-04,P,Chicago White Sox:CHW-Toronto Blue Jays:TOR-San Francisco Giants:SFG-Chicago Cubs:CHC-Philadelphia Phillies:PHI,1972
eyrewi01,Willie,Eyre,Willie Eyre,2006-04-06,2011-09-28,P,Minnesota Twins:MIN-Texas Rangers:TEX-Baltimore Orioles:BAL,1978
eyricge01,George,Eyrich,George Eyrich,1943-06-13,1943-08-29,P,Philadelphia Phillies:PHI,1925
ezzelho01,Homer,Ezzell,Homer Ezzell,1923-04-22,1925-10-02,2B-3B-C-SS,St. Louis Browns:SLB-Boston Red Sox:BOS,1896
faatzja01,Jay,Faatz,Jay Faatz,1884-08-22,1890-09-10,1B,Pittsburg Alleghenys:PIT-Cleveland Blues:CLE-Cleveland Spiders:CLV-Buffalo Bisons:BUF,1859
faberre01,Red,Faber,Red Faber,1914-04-17,1933-09-20,P,Chicago White Sox:CHW,1888
fabrejo01,Jorge,Fabregas,Jorge Fabregas,1994-04-24,2002-09-27,C-1B,California Angels:CAL-Anaheim Angels:ANA-Chicago White Sox:CHW-Arizona Diamondbacks:ARI-New York Mets:NYM-Florida Marlins:FLA-Atlanta Braves:ATL-Kansas City Royals:KCR-Milwaukee Brewers:MIL,1970
fabribu01,Bunny,Fabrique,Bunny Fabrique,1916-10-04,1917-06-20,SS,Brooklyn Dodgers:BRO,1887
facero01,Roy,Face,Roy Face,1953-04-16,1969-08-15,P,Pittsburgh Pirates:PIT-Detroit Tigers:DET-Montreal Expos:MON,1928
faedole01,Lenny,Faedo,Lenny Faedo,1980-09-06,1984-04-22,SS,Minnesota Twins:MIN,1960
faethto01,Tony,Faeth,Tony Faeth,1919-08-10,1920-07-27,P,Cleveland Indians:CLE,1893
faganbi01,Bill,Fagan,Bill Fagan,1887-09-15,1888-07-20,P-OF,New York Metropolitans:NYP-Kansas City Cowboys:KCC,1865
faganev01,Everett,Fagan,Everett Fagan,1943-04-24,1946-09-23,P,Philadelphia Athletics:PHA,1918
faginfr01,Joe,Fagin,Joe Fagin,1895-06-25,1895-06-25,C,St. Louis Cardinals:STL,
faheybi01,Bill,Fahey,Bill Fahey,1971-09-26,1983-07-31,C,Washington Senators:WSA-Texas Rangers:TEX-San Diego Padres:SDP-Detroit Tigers:DET,1950
faheybr01,Brandon,Fahey,Brandon Fahey,2006-04-30,2008-09-28,2B-3B-OF-SS,Baltimore Orioles:BAL,1981
faheyfr01,Frank,Fahey,Frank Fahey,1918-04-25,1918-06-10,OF-P,Philadelphia Athletics:PHA,1896
faheyho01,Howard,Fahey,Howard Fahey,1912-07-23,1912-09-14,2B-3B-SS,Philadelphia Athletics:PHA,1892
fahrepe01,Pete,Fahrer,Pete Fahrer,1914-08-17,1914-09-06,P,Cincinnati Reds:CIN,1890
fahrje01,Jerry,Fahr,Jerry Fahr,1951-04-29,1951-07-15,P,Cleveland Indians:CLE,1924
fainfe01,Ferris,Fain,Ferris Fain,1947-04-15,1955-09-24,1B-OF,Philadelphia Athletics:PHA-Chicago White Sox:CHW-Detroit Tigers:DET-Cleveland Indians:CLE,1921
fairbji01,Jim,Fairbank,Jim Fairbank,1903-09-18,1904-10-08,P,Philadelphia Athletics:PHA,1881
faircra01,Rags,Faircloth,Rags Faircloth,1919-05-06,1919-05-15,P,Philadelphia Phillies:PHI,1892
faireji01,Jim,Fairey,Jim Fairey,1968-04-14,1973-09-26,OF,Los Angeles Dodgers:LAD-Montreal Expos:MON,1944
fairge01,George,Fair,George Fair,1876-07-29,1876-07-29,2B,New York Mutuals:NYU,1856
fairlro01,Ron,Fairly,Ron Fairly,1958-09-09,1978-09-23,OF-1B,Los Angeles Dodgers:LAD-Montreal Expos:MON-St. Louis Cardinals:STL-Oakland Athletics:OAK-Toronto Blue Jays:TOR-California Angels:CAL,1938
fajarhe01,Hector,Fajardo,Hector Fajardo,1991-08-10,1995-06-18,P,Pittsburgh Pirates:PIT-Texas Rangers:TEX,1970
falchan01,Anton,Falch,Anton Falch,1884-09-30,1884-10-10,C-OF,Milwaukee Brewers:MIL,1860
falcope01,Pete,Falcone,Pete Falcone,1975-04-13,1984-09-17,P,San Francisco Giants:SFG-St. Louis Cardinals:STL-New York Mets:NYM-Atlanta Braves:ATL,1953
falkbi01,Bibb,Falk,Bibb Falk,1920-07-17,1931-09-23,OF,Chicago White Sox:CHW-Cleveland Indians:CLE,1899
falkch01,Chet,Falk,Chet Falk,1925-04-20,1927-06-28,P,St. Louis Browns:SLB,1905
falkebr01,Brian,Falkenborg,Brian Falkenborg,1999-10-01,2008-09-05,P,Baltimore Orioles:BAL-Los Angeles Dodgers:LAD-San Diego Padres:SDP-St. Louis Cardinals:STL,1978
falkecy01,Cy,Falkenberg,Cy Falkenberg,1903-04-21,1917-07-04,P,Pittsburgh Pirates:PIT-Washington Senators:WSH-Cleveland Indians:CLE-Indianapolis Hoosiers:IND-Newark Pepper:NEW-Brooklyn Tip-Tops:BTT-Philadelphia Athletics:PHA,1879
falleed01,Ed,Fallenstein,Ed Fallenstein,1931-04-16,1933-07-23,P,Philadelphia Phillies:PHI-Boston Braves:BSN,1908
fallobo01,Bob,Fallon,Bob Fallon,1984-04-26,1985-06-23,P,Chicago White Sox:CHW,1960
falloge01,George,Fallon,George Fallon,1937-09-27,1945-07-13,2B-3B-SS,Brooklyn Dodgers:BRO-St. Louis Cardinals:STL,1914
faltest01,Steve,Falteisek,Steve Falteisek,1997-07-22,1999-05-23,P,Montreal Expos:MON-Milwaukee Brewers:MIL,1972
faluir01,Irving,Falu,Irving Falu,2012-05-06,2014-07-12,2B-3B-SS,Kansas City Royals:KCR-Milwaukee Brewers:MIL-San Diego Padres:SDP,1983
familje01,Jeurys,Familia,Jeurys Familia,2012-09-04,2016-10-01,P,New York Mets:NYM,1989
faneyri01,Rikkert,Faneyte,Rikkert Faneyte,1993-08-29,1996-05-29,OF,San Francisco Giants:SFG-Texas Rangers:TEX,1969
fannicl01,Cliff,Fannin,Cliff Fannin,1945-09-02,1952-09-27,P,St. Louis Browns:SLB,1924
fannija01,Jack,Fanning,Jack Fanning,1889-09-20,1894-09-01,P,Indianapolis Hoosiers:IND-Philadelphia Phillies:PHI,1863
fanniji01,Jim,Fanning,Jim Fanning,1954-09-11,1957-09-29,C,Chicago Cubs:CHC,1927
fanokha01,Harry,Fanok,Harry Fanok,1963-04-16,1964-05-03,P,St. Louis Cardinals:STL,1940
fanovfr01,Frank,Fanovich,Frank Fanovich,1949-04-25,1953-09-16,P,Cincinnati Reds:CIN-Philadelphia Athletics:PHA,1923
fanslst01,Stan,Fansler,Stan Fansler,1986-09-06,1986-10-04,P,Pittsburgh Pirates:PIT,1965
fanweha01,Harry,Fanwell,Harry Fanwell,1910-07-23,1910-10-01,P,Cleveland Indians:CLE,1886
fanzoca01,Carmen,Fanzone,Carmen Fanzone,1970-07-21,1974-10-02,3B-1B-OF-2B-SS,Boston Red Sox:BOS-Chicago Cubs:CHC,1941
fariepa01,Paul,Faries,Paul Faries,1990-09-06,1993-09-26,2B-3B-SS,San Diego Padres:SDP-San Francisco Giants:SFG,1965
farismo01,Monty,Fariss,Monty Fariss,1991-09-06,1993-06-01,2B-OF-1B,Texas Rangers:TEX-Florida Marlins:FLA,1967
farlebo01,Bob,Farley,Bob Farley,1961-04-15,1962-09-26,1B-OF,San Francisco Giants:SFG-Chicago White Sox:CHW-Detroit Tigers:DET,1937
farleto01,Lawrence,Farley,Lawrence Farley,1884-06-24,1884-07-12,OF,Washington Nationals:WAS,1856
farmeal01,Alex,Farmer,Alex Farmer,1908-09-01,1908-09-29,C,Brooklyn Dodgers:BRO,1877
farmebi01,Bill,Farmer,Bill Farmer,1888-05-01,1888-08-24,C-OF,Pittsburgh Pirates:PIT-Philadelphia Athletics:PHA,1864
farmebu01,Buck,Farmer,Buck Farmer,2014-08-13,2016-09-26,P,Detroit Tigers:DET,1991
farmeed01,Ed,Farmer,Ed Farmer,1971-06-09,1983-10-02,P,Cleveland Indians:CLE-Detroit Tigers:DET-Philadelphia Phillies:PHI-Baltimore Orioles:BAL-Milwaukee Brewers:MIL-Texas Rangers:TEX-Chicago White Sox:CHW-Oakland Athletics:OAK,1949
farmeho01,Howard,Farmer,Howard Farmer,1990-07-02,1990-10-01,P,Montreal Expos:MON,1966
farmeja01,Jack,Farmer,Jack Farmer,1916-07-08,1918-08-04,2B-3B-OF-SS,Pittsburgh Pirates:PIT-Cleveland Indians:CLE,1892
farmemi01,Mike,Farmer,Mike Farmer,1996-05-04,1996-06-08,P,Colorado Rockies:COL,1968
farnsje01,Jeff,Farnsworth,Jeff Farnsworth,2002-04-03,2002-09-28,P,Detroit Tigers:DET,1975
farnsky01,Kyle,Farnsworth,Kyle Farnsworth,1999-04-29,2014-06-25,P,Chicago Cubs:CHC-Detroit Tigers:DET-Atlanta Braves:ATL-New York Yankees:NYY-Kansas City Royals:KCR-Tampa Bay Rays:TBR-Pittsburgh Pirates:PIT-New York Mets:NYM-Houston Astros:HOU,1976
farquda01,Danny,Farquhar,Danny Farquhar,2011-09-13,2016-10-02,P,Toronto Blue Jays:TOR-Seattle Mariners:SEA-Tampa Bay Rays:TBR,1987
farrasi01,Sid,Farrar,Sid Farrar,1883-05-01,1890-10-04,1B,Philadelphia Phillies:PHI-Philadelphia Athletics:PHQ,1859
farrebi01,Bill,Farrell,Bill Farrell,1882-05-03,1883-05-21,C-OF-SS,Philadelphia Athletics:PHA-Baltimore Orioles:BAL,
farredo01,Doc,Farrell,Doc Farrell,1925-06-15,1935-05-01,2B-3B-SS-1B,New York Giants:NYG-Boston Braves:BSN-St. Louis Cardinals:STL-Chicago Cubs:CHC-New York Yankees:NYY-Boston Red Sox:BOS,1901
farredu01,Duke,Farrell,Duke Farrell,1888-04-21,1905-06-13,1B-C-OF-3B-SS,Chicago Cubs:CHC-Chicago Pirates:CHI-Boston Reds:BOS-Pittsburgh Pirates:PIT-Washington Nationals:WSN-New York Giants:NYG-Brooklyn Dodgers:BRO-Boston Red Sox:BOS,1866
farreja01,Jack,Farrell,Jack Farrell,1874-10-27,1874-10-30,OF,Hartford Dark Blues:HAR,1856
farreja02,Jack,Farrell,Jack Farrell,1879-05-01,1889-06-11,2B-OF-3B-SS,Syracuse Stars:SYR-Providence Grays:PRO-Philadelphia Phillies:PHI-Washington Nationals:WHS-Baltimore Orioles:BAL,1857
farreja03,Jack,Farrell,Jack Farrell,1914-04-16,1915-07-17,2B-SS,Chicago Whales:CHI,1892
farrejo01,Joe,Farrell,Joe Farrell,1882-05-01,1886-08-29,2B-3B-SS-OF,Detroit Wolverines:DTN-Baltimore Orioles:BAL,1857
farrejo02,John,Farrell,John Farrell,1901-04-26,1905-04-25,2B-3B-OF-SS,Washington Senators:WSH-St. Louis Cardinals:STL,1876
farrejo03,John,Farrell,John Farrell,1987-08-18,1996-05-22,P,Cleveland Indians:CLE-California Angels:CAL-Detroit Tigers:DET,1962
farreke01,Kerby,Farrell,Kerby Farrell,1943-04-24,1945-09-23,1B-P,Boston Braves:BSN-Chicago White Sox:CHW,1913
farretu01,Turk,Farrell,Turk Farrell,1956-09-21,1969-09-19,P,Philadelphia Phillies:PHI-Los Angeles Dodgers:LAD-Houston Astros:HOU,1934
farrier01,Eric,Farris,Eric Farris,2011-07-28,2012-10-02,2B-OF,Milwaukee Brewers:MIL,1986
farrji01,Jim,Farr,Jim Farr,1982-09-07,1982-10-03,P,Texas Rangers:TEX,1956
farrojo01,John,Farrow,John Farrow,1873-04-28,1884-06-14,1B-C-OF-SS-2B,Elizabeth Resolutes:RES-Brooklyn Atlantics:BRA-Brooklyn Bridegrooms:BRO,1853
farrst01,Steve,Farr,Steve Farr,1984-05-16,1994-08-08,P,Cleveland Indians:CLE-Kansas City Royals:KCR-New York Yankees:NYY-Boston Red Sox:BOS,1956
fasansa01,Sal,Fasano,Sal Fasano,1996-04-03,2008-09-14,C-1B-3B,Kansas City Royals:KCR-Oakland Athletics:OAK-Colorado Rockies:COL-Anaheim Angels:ANA-Baltimore Orioles:BAL-Philadelphia Phillies:PHI-New York Yankees:NYY-Toronto Blue Jays:TOR-Cleveland Indians:CLE,1971
fasseje01,Jeff,Fassero,Jeff Fassero,1991-05-04,2006-05-07,P,Montreal Expos:MON-Seattle Mariners:SEA-Texas Rangers:TEX-Boston Red Sox:BOS-Chicago Cubs:CHC-St. Louis Cardinals:STL-Colorado Rockies:COL-Arizona Diamondbacks:ARI-San Francisco Giants:SFG,1963
fast01,Frederick,Fass,Frederick Fass,1887-07-11,1887-07-29,OF-P,Indianapolis Hoosiers:IND,1859
fastda01,Darcy,Fast,Darcy Fast,1968-06-15,1968-08-28,P,Chicago Cubs:CHC,1947
faszhja01,Jack,Faszholz,Jack Faszholz,1953-04-25,1953-05-30,P,St. Louis Cardinals:STL,1927
faulbi01,Bill,Faul,Bill Faul,1962-09-19,1970-05-31,P,Detroit Tigers:DET-Chicago Cubs:CHC-San Francisco Giants:SFG,1940
faulkan01,Andrew,Faulkner,Andrew Faulkner,2015-08-31,2016-09-25,P,Texas Rangers:TEX,1992
faulkji01,Jim,Faulkner,Jim Faulkner,1927-09-15,1930-04-23,P,New York Giants:NYG-Brooklyn Dodgers:BRO,1899
fausebu01,Buck,Fausett,Buck Fausett,1944-04-18,1944-06-10,3B-P,Cincinnati Reds:CIN,1908
faustch01,Charlie,Faust,Charlie Faust,1911-10-07,1911-10-12,P,New York Giants:NYG,1880
fauvecl01,Clay,Fauver,Clay Fauver,1899-09-07,1899-09-07,P,Louisville Colonels:LOU,1872
fazioer01,Ernie,Fazio,Ernie Fazio,1962-07-03,1966-10-02,SS-2B-3B,Houston Astros:HOU-Kansas City Athletics:KCA,1942
fearve01,Vern,Fear,Vern Fear,1952-08-03,1952-09-03,P,Chicago Cubs:CHC,1924
feathta01,Taylor,Featherston,Taylor Featherston,2015-04-12,2016-08-18,2B-3B-SS,Los Angeles Angels of Anaheim:LAA-Philadelphia Phillies:PHI,1989
febleca01,Carlos,Febles,Carlos Febles,1998-09-14,2003-08-10,2B-SS,Kansas City Royals:KCR,1976
federal01,Al,Federoff,Al Federoff,1951-09-27,1952-09-28,2B-SS,Detroit Tigers:DET,1924
federti01,Tim,Federowicz,Tim Federowicz,2011-09-11,2016-10-02,C-1B,Los Angeles Dodgers:LAD-Chicago Cubs:CHC,1987
feeja01,Jack,Fee,Jack Fee,1889-09-14,1889-10-04,P,Indianapolis Hoosiers:IND,1867
fehridu01,Dutch,Fehring,Dutch Fehring,1934-06-25,1934-06-25,C,Chicago White Sox:CHW,1912
feierry01,Ryan,Feierabend,Ryan Feierabend,2006-09-13,2014-07-27,P,Seattle Mariners:SEA-Texas Rangers:TEX,1985
feinbed01,Eddie,Feinberg,Eddie Feinberg,1938-09-11,1939-05-23,OF-SS-2B,Philadelphia Phillies:PHI,1917
feldema01,Marv,Felderman,Marv Felderman,1942-04-19,1942-09-22,C,Chicago Cubs:CHC,1915
feldemi01,Mike,Felder,Mike Felder,1985-09-11,1994-08-11,OF-2B-3B,Milwaukee Brewers:MIL-San Francisco Giants:SFG-Seattle Mariners:SEA-Houston Astros:HOU,1961
feldmha01,Harry,Feldman,Harry Feldman,1941-09-10,1946-04-25,P,New York Giants:NYG,1919
