Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
1B,Miguel Cabrera (10761037),Miguel Cabrera,10761037,1B,4300,NYY@DET 06/04/2018 07:10PM ET,DET,8.28
SS,Didi Gregorius (10761038),Didi Gregorius,10761038,SS,4300,NYY@DET 06/04/2018 07:10PM ET,NYY,9.20
OF,Aaron Hicks (10761044),Aaron Hicks,10761044,OF,4300,NYY@DET 06/04/2018 07:10PM ET,NYY,8.5
OF,Ender Inciarte (10761042),Ender Inciarte,10761042,OF,4200,ATL@SD 06/04/2018 10:10PM ET,ATL,7.95
SS,Andrelton Simmons (10761043),Andrelton Simmons,10761043,SS,4200,KC@LAA 06/04/2018 10:07PM ET,LAA,8.42
RP,Buck Farmer (10761328),Buck Farmer,10761328,P,4200,NYY@DET 06/04/2018 07:10PM ET,DET,1.97
SP,Grayson Long (10761329),Grayson Long,10761329,P,4200,NYY@DET 06/04/2018 07:10PM ET,DET,0
SP,Gregory Soto (10761330),Gregory Soto,10761330,P,4200,NYY@DET 06/04/2018 07:10PM ET,DET,0
OF,Ronald Acuna Jr. (10761045),Ronald Acuna Jr.,10761045,OF,4100,ATL@SD 06/04/2018 10:10PM ET,ATL,8.21
2B/OF,Whit Merrifield (10761046),Whit Merrifield,10761046,2B/OF,4100,KC@LAA 06/04/2018 10:07PM ET,KC,8.68
C,Salvador Perez (10761048),Salvador Perez,10761048,C,4100,KC@LAA 06/04/2018 10:07PM ET,KC,8.08
3B,Miguel Andujar (10761049),Miguel Andujar,10761049,3B,4100,NYY@DET 06/04/2018 07:10PM ET,NYY,7.89
C,Buster Posey (10761051),Buster Posey,10761051,C,4000,ARI@SF 06/04/2018 10:15PM ET,SF,7.57
RP,Jake Barrett (10761331),Jake Barrett,10761331,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,1.35
RP,Reyes Moronta (10761336),Reyes Moronta,10761336,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,3.80
RP,Dereck Rodriguez (10761337),Dereck Rodriguez,10761337,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,16.6
SP,Jordan Johnson (10761338),Jordan Johnson,10761338,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,0
SP,Garrett Williams (10761339),Garrett Williams,10761339,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,0
RP,Julian Fernandez (10761340),Julian Fernandez,10761340,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,0
RP,Jose Valdez (10761341),Jose Valdez,10761341,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,-0.04
RP,Will Smith (10761342),Will Smith,10761342,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,3.19
SP,Chris Heston (10761343),Chris Heston,10761343,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,0
RP,Pierce Johnson (10761344),Pierce Johnson,10761344,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,2.09
SP,Matt Cain (10761345),Matt Cain,10761345,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,0
RP,Sam Dyson (10761346),Sam Dyson,10761346,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,2.88
RP,Mark Melancon (10761347),Mark Melancon,10761347,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,8.25
RP,Tony Watson (10761348),Tony Watson,10761348,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,3.47
RP,Cory Gearrin (10761349),Cory Gearrin,10761349,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,1.86
RP,Hunter Strickland (10761350),Hunter Strickland,10761350,P,4000,ARI@SF 06/04/2018 10:15PM ET,SF,3.1
RP,Troy Scribner (10761351),Troy Scribner,10761351,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,6.25
SP,Alex Young (10761352),Alex Young,10761352,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
RP,Steve Hathaway (10761353),Steve Hathaway,10761353,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
RP,Silvino Bracho (10761354),Silvino Bracho,10761354,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,5.54
RP,Tyler Pill (10761355),Tyler Pill,10761355,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
RP,Archie Bradley (10761356),Archie Bradley,10761356,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,3.17
RP,Andrew Chafin (10761357),Andrew Chafin,10761357,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,2.29
SP,Jon Duplantier (10761358),Jon Duplantier,10761358,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
SP,Jorge De La Rosa (10761359),Jorge De La Rosa,10761359,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,1.29
RP,Michael Blazek (10761360),Michael Blazek,10761360,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
RP,T.J. McFarland (10761361),T.J. McFarland,10761361,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,4.21
RP,Fernando Salas (10761362),Fernando Salas,10761362,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,2.58
RP,Yoshihisa Hirano (10761363),Yoshihisa Hirano,10761363,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,3.29
RP,Brad Boxberger (10761364),Brad Boxberger,10761364,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,3.87
RP,Neftali Feliz (10761365),Neftali Feliz,10761365,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
SP,Daniel Gibson (10761366),Daniel Gibson,10761366,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
RP,Randall Delgado (10761367),Randall Delgado,10761367,P,4000,ARI@SF 06/04/2018 10:15PM ET,ARI,0
OF,Travis Jankowski (10761057),Travis Jankowski,10761057,OF,4000,ATL@SD 06/04/2018 10:10PM ET,SD,7.19
RP,Jose Castillo (10761332),Jose Castillo,10761332,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,8.25
SP,Walker Lockett (10761333),Walker Lockett,10761333,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,-1.15
RP,Grant Dayton (10761368),Grant Dayton,10761368,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
SP,Jesse Biddle (10761369),Jesse Biddle,10761369,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,4.34
RP,Jose Ramirez (10761370),Jose Ramirez,10761370,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,-1.02
RP,Arodys Vizcaino (10761371),Arodys Vizcaino,10761371,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,3.63
RP,Peter Moylan (10761372),Peter Moylan,10761372,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,1.92
RP,Miguel Socolovich (10761373),Miguel Socolovich,10761373,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0.31
RP,Sam Freeman (10761374),Sam Freeman,10761374,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,2.29
RP,Chad Bell (10761375),Chad Bell,10761375,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,2.3
SP,Ricardo Sanchez (10761376),Ricardo Sanchez,10761376,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
SP,Ian Anderson (10761377),Ian Anderson,10761377,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
SP,Joey Wentz (10761378),Joey Wentz,10761378,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
SP,Bryse Wilson (10761379),Bryse Wilson,10761379,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
SP,Kyle Wright (10761380),Kyle Wright,10761380,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
RP,A.J. Minter (10761381),A.J. Minter,10761381,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,2.62
RP,Max Fried (10761382),Max Fried,10761382,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,6.11
RP,Shane Carle (10761383),Shane Carle,10761383,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,3.81
RP,Dan Winkler (10761384),Dan Winkler,10761384,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,4.54
RP,Jacob Lindgren (10761385),Jacob Lindgren,10761385,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,0
SP,Matt Wisler (10761386),Matt Wisler,10761386,P,4000,ATL@SD 06/04/2018 10:10PM ET,ATL,10.16
RP,Adam Cimber (10761387),Adam Cimber,10761387,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,4.41
RP,Miguel Diaz (10761388),Miguel Diaz,10761388,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,Colin Rea (10761389),Colin Rea,10761389,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,Luis Perdomo (10761390),Luis Perdomo,10761390,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,5.48
SP,Austin Smith (10761391),Austin Smith,10761391,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,Logan Allen (10761392),Logan Allen,10761392,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,Chris Paddack (10761393),Chris Paddack,10761393,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
RP,Phil Maton (10761394),Phil Maton,10761394,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,3.57
SP,Michel Baez (10761395),Michel Baez,10761395,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,Adrian Morejon (10761396),Adrian Morejon,10761396,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,MacKenzie Gore (10761397),MacKenzie Gore,10761397,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
SP,Anderson Espinoza (10761398),Anderson Espinoza,10761398,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
RP,Brad Hand (10761399),Brad Hand,10761399,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,4.69
SP,Bryan Mitchell (10761400),Bryan Mitchell,10761400,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,2.32
SP,Robbie Erlin (10761401),Robbie Erlin,10761401,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,5.17
RP,Kirby Yates (10761402),Kirby Yates,10761402,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,4.08
SP,Dillon Overton (10761403),Dillon Overton,10761403,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
RP,Chris Young (10761404),Chris Young,10761404,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,0
RP,Craig Stammen (10761405),Craig Stammen,10761405,P,4000,ATL@SD 06/04/2018 10:10PM ET,SD,4.08
OF,Justin Upton (10761050),Justin Upton,10761050,OF,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,7.98
OF,Jorge Soler (10761061),Jorge Soler,10761061,OF,4000,KC@LAA 06/04/2018 10:07PM ET,KC,8.23
RP,Oliver Drake (10761334),Oliver Drake,10761334,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,2.04
RP,Cam Bedrosian (10761406),Cam Bedrosian,10761406,P,4000,KC@LAA 06/04/2018 10:07PM ET,LAA,1.63
